pers_id,sexo,edad,ingreso,situacion_lab,empleo_sl,empleo_i,rango_etario
83110404211,F,42,46000.44922,Relacion_dependencia,1,1,40-49
38632559087,F,45,38134.01563,Sin_situacion_declarada,,1,40-49
5068863328,F,59,41607.22266,Autonomo_Monotributista,1,1,50-59
45986270397,F,60,26931.08594,Relacion_dependencia,1,1,60-69
29101493979,F,50,63512.61328,Autonomo_Monotributista,1,1,50-59
98644859023,F,52,27150.42969,Sin_situacion_declarada,,1,50-59
96025654714,F,47,28068.89844,Sin_situacion_declarada,,1,40-49
69968448768,F,53,51521.32422,Sin_situacion_declarada,,1,50-59
34514095053,F,43,29106.10352,Sin_situacion_declarada,,1,40-49
64327076859,F,55,24014.60156,Sin_situacion_declarada,,1,50-59
6988441543,F,42,36103.24219,Relacion_dependencia,1,1,40-49
24600890675,F,45,32206.25391,Sin_situacion_declarada,,1,40-49
6531399002,F,48,27506.88477,Jubilado,0,0,40-49
55104923235,F,55,41542.46875,Sin_situacion_declarada,,1,50-59
92849865314,F,57,29151.2793,Autonomo_Monotributista,1,1,50-59
18736277886,F,54,42707.52734,Sin_situacion_declarada,,1,50-59
41971097493,F,59,126231.3438,Relacion_dependencia,1,1,50-59
17924098424,F,52,53287.88281,Sin_situacion_declarada,,1,50-59
85648827472,F,60,33441.02344,Sin_situacion_declarada,,1,60-69
58529390784,F,45,20725.57031,Sin_situacion_declarada,,1,40-49
12516136474,F,41,23377.31445,Sin_situacion_declarada,,1,40-49
15876949903,F,49,5612.122559,Jubilado,0,0,40-49
80132691694,F,57,14890.41504,Jubilado,0,0,50-59
96881828114,F,45,87989.4375,Relacion_dependencia,1,1,40-49
26035817195,F,50,41031.125,Sin_situacion_declarada,,1,50-59
19865523742,F,40,136592.4531,Relacion_dependencia,1,1,40-49
81190134543,F,53,31982.61719,Jubilado,0,0,50-59
63002343279,F,54,80219.60156,Relacion_dependencia,1,1,50-59
66834754410,F,41,6590.288574,Sin_situacion_declarada,,0,40-49
9313677031,F,49,65373.27734,Autonomo_Monotributista,1,1,40-49
68647517589,F,57,24484.56445,Sin_situacion_declarada,,1,50-59
96858217881,F,55,28824.45508,Sin_situacion_declarada,,1,50-59
74082972281,F,44,64165.57813,Sin_situacion_declarada,,1,40-49
18239422449,F,42,18311.42578,Sin_situacion_declarada,,1,40-49
91754599456,F,53,17203.0,Sin_situacion_declarada,,1,50-59
13092534292,F,41,29055.84961,Sin_situacion_declarada,,1,40-49
92698168365,F,45,14796.8877,Sin_situacion_declarada,,0,40-49
93035509534,F,48,26739.8457,Sin_situacion_declarada,,1,40-49
28276577655,F,46,18496.71484,Sin_situacion_declarada,,1,40-49
42135435808,F,47,17087.51758,Sin_situacion_declarada,,1,40-49
7573171837,F,49,178929.7344,Relacion_dependencia,1,1,40-49
31509568079,F,46,53595.60938,Relacion_dependencia,1,1,40-49
64804593068,F,55,29405.79688,Sin_situacion_declarada,,1,50-59
93779822217,F,47,16349.2334,Autonomo_Monotributista,1,1,40-49
14571844340,F,52,17033.50195,Sin_situacion_declarada,,1,50-59
58590283764,F,46,14523.56836,Sin_situacion_declarada,,0,40-49
22561475140,F,54,141802.0781,Autonomo_Monotributista,1,1,50-59
28766284596,F,49,22191.07813,Sin_situacion_declarada,,1,40-49
14494502088,F,58,40508.37891,Autonomo_Monotributista,1,1,50-59
996529235,F,49,147052.9219,Relacion_dependencia,1,1,40-49
96423858041,F,44,133474.0625,Relacion_dependencia,1,1,40-49
65885862627,F,51,40623.08594,Autonomo_Monotributista,1,1,50-59
63185595055,F,41,25902.34375,Autonomo_Monotributista,1,1,40-49
30428284413,F,44,70247.82813,Autonomo_Monotributista,1,1,40-49
99707457718,F,54,17857.62305,Relacion_dependencia,1,1,50-59
3107497922,F,47,29279.87109,Sin_situacion_declarada,,1,40-49
91052612717,F,42,34779.62891,Autonomo_Monotributista,1,1,40-49
92666446785,F,47,19574.65039,Sin_situacion_declarada,,1,40-49
56083988644,F,58,9729.360352,Sin_situacion_declarada,,0,50-59
78796131209,F,56,74055.02344,Sin_situacion_declarada,,1,50-59
29279124083,F,44,28585.05469,Sin_situacion_declarada,,1,40-49
6802424644,F,48,27515.9043,Jubilado,0,0,40-49
49283763658,F,47,134526.4219,Jubilado,0,0,40-49
36127946970,F,46,26271.9375,Sin_situacion_declarada,,1,40-49
79449238684,F,58,13977.5332,Sin_situacion_declarada,,0,50-59
53007428554,F,44,123997.8203,Autonomo_Monotributista,1,1,40-49
97642207405,F,56,501591.0313,Autonomo_Monotributista,1,1,50-59
28056146230,F,50,66041.5625,Autonomo_Monotributista,1,1,50-59
79940901001,F,42,74020.42969,Sin_situacion_declarada,,1,40-49
64650043042,F,44,170862.1563,Relacion_dependencia,1,1,40-49
58262372232,F,42,19777.37109,Sin_situacion_declarada,,1,40-49
93085588409,F,42,104323.5078,Relacion_dependencia,1,1,40-49
53543574981,F,52,13142.25391,Sin_situacion_declarada,,0,50-59
16128119458,F,40,16721.32227,Sin_situacion_declarada,,1,40-49
75641131083,F,59,53491.89844,Sin_situacion_declarada,,1,50-59
32999256226,F,56,70581.54688,Autonomo_Monotributista,1,1,50-59
22240476609,F,52,66989.42969,Autonomo_Monotributista,1,1,50-59
37441486608,F,45,19522.56641,Autonomo_Monotributista,1,1,40-49
54453515701,F,57,23512.53516,Relacion_dependencia,1,1,50-59
42604571712,F,52,66425.09375,Sin_situacion_declarada,,1,50-59
84831154225,F,50,28713.51563,Jubilado,0,0,50-59
44212409341,F,41,24592.53516,Sin_situacion_declarada,,1,40-49
8696977686,F,54,61829.02734,Sin_situacion_declarada,,1,50-59
94325249867,F,48,14738.9541,Sin_situacion_declarada,,0,40-49
6871132831,F,48,16601.10156,Sin_situacion_declarada,,0,40-49
7090279619,F,54,32718.68555,Autonomo_Monotributista,1,1,50-59
68031908453,F,41,62396.09375,Sin_situacion_declarada,,1,40-49
50389751718,F,46,16720.2207,Jubilado,0,0,40-49
31905890162,F,60,124301.4453,Autonomo_Monotributista,1,1,60-69
83660121031,F,54,24342.11719,Sin_situacion_declarada,,1,50-59
3332670748,F,40,26634.05273,Sin_situacion_declarada,,1,40-49
75936351947,F,60,12701.16406,Sin_situacion_declarada,,0,60-69
26324097384,F,48,23969.79492,Sin_situacion_declarada,,1,40-49
10883200239,F,44,24543.23047,Autonomo_Monotributista,1,1,40-49
98598178193,F,42,17611.74805,Sin_situacion_declarada,,1,40-49
16933343838,F,40,53655.14453,Sin_situacion_declarada,,1,40-49
23867921475,F,55,37207.92188,Sin_situacion_declarada,,1,50-59
79518940166,F,56,59019.875,Sin_situacion_declarada,,1,50-59
4260377649,F,53,11583.60742,Sin_situacion_declarada,,0,50-59
36240620889,F,60,7656.724121,Sin_situacion_declarada,,0,60-69
78538384784,F,53,93593.82813,Relacion_dependencia,1,1,50-59
96707812127,F,46,25493.35547,Sin_situacion_declarada,,1,40-49
56104373391,F,43,43532.11719,Sin_situacion_declarada,,1,40-49
66585983405,F,51,16865.36914,Sin_situacion_declarada,,1,50-59
93587032272,F,40,80001.16406,Relacion_dependencia,1,1,40-49
767287851,F,47,51999.77734,Sin_situacion_declarada,,1,40-49
56198425455,F,49,25053.5625,Relacion_dependencia,1,1,40-49
46181836754,F,57,42348.40625,Jubilado,0,0,50-59
74382152303,F,42,41337.98438,Sin_situacion_declarada,,1,40-49
78353241454,F,42,63036.89453,Sin_situacion_declarada,,1,40-49
78375955927,F,44,18129.60547,Sin_situacion_declarada,,1,40-49
13713520109,F,53,103761.6641,Relacion_dependencia,1,1,50-59
56199519428,F,59,14821.21777,Sin_situacion_declarada,,0,50-59
14822758843,F,50,33361.07813,Relacion_dependencia,1,1,50-59
55435206626,F,43,14211.28711,Sin_situacion_declarada,,0,40-49
95545266605,F,52,61614.16016,Sin_situacion_declarada,,1,50-59
12306679263,F,44,33376.46094,Sin_situacion_declarada,,1,40-49
11624995592,F,47,23854.96094,Sin_situacion_declarada,,1,40-49
40163118299,F,45,55123.10547,Relacion_dependencia,1,1,40-49
34157028053,F,43,44678.36719,Relacion_dependencia,1,1,40-49
18067840704,F,46,59978.03516,Relacion_dependencia,1,1,40-49
53620618774,F,48,140936.4375,Relacion_dependencia,1,1,40-49
46601058590,F,54,62156.90625,Relacion_dependencia,1,1,50-59
50132995482,F,47,44453.75781,Sin_situacion_declarada,,1,40-49
92091214479,F,54,19947.13086,Sin_situacion_declarada,,1,50-59
87184895399,F,52,33321.33203,Sin_situacion_declarada,,1,50-59
19096089719,F,42,103174.1797,Relacion_dependencia,1,1,40-49
2159357252,F,57,20176.50586,Sin_situacion_declarada,,1,50-59
41648140780,F,60,8252.878906,Sin_situacion_declarada,,0,60-69
78138507969,F,41,6724.736328,Sin_situacion_declarada,,0,40-49
51534301609,F,48,35275.875,Autonomo_Monotributista,1,1,40-49
3273701842,F,51,72117.58594,Relacion_dependencia,1,1,50-59
81742658766,F,48,27091.1582,Relacion_dependencia,1,1,40-49
21532649998,F,59,46673.44141,Autonomo_Monotributista,1,1,50-59
29425376928,F,59,34151.70313,Sin_situacion_declarada,,1,50-59
16921705835,F,54,21407.99414,Sin_situacion_declarada,,1,50-59
53268092401,F,45,9778.390625,Sin_situacion_declarada,,0,40-49
87958958412,F,41,12858.6416,Sin_situacion_declarada,,0,40-49
87796438555,F,52,45836.78516,Sin_situacion_declarada,,1,50-59
51074145505,F,52,101910.1328,Sin_situacion_declarada,,1,50-59
19287039221,F,45,81788.19531,Sin_situacion_declarada,,1,40-49
50070065579,F,43,60600.86328,Relacion_dependencia,1,1,40-49
54594277860,F,43,21975.09766,Autonomo_Monotributista,1,1,40-49
66874710826,F,55,37079.90625,Relacion_dependencia,1,1,50-59
58952454915,F,48,41791.52344,Relacion_dependencia,1,1,40-49
6118196214,F,52,173577.4219,Relacion_dependencia,1,1,50-59
70692809499,F,55,7279.75,Sin_situacion_declarada,,0,50-59
75250852227,F,60,17115.5957,Sin_situacion_declarada,,1,60-69
35580547123,F,44,33015.39063,Relacion_dependencia,1,1,40-49
22967071217,F,50,48898.88672,Sin_situacion_declarada,,1,50-59
99788780024,F,56,61848.82031,Autonomo_Monotributista,1,1,50-59
36848000827,F,52,13307.54492,Sin_situacion_declarada,,0,50-59
87941919719,F,40,92988.32031,Relacion_dependencia,1,1,40-49
96300379604,F,48,29727.41016,Sin_situacion_declarada,,1,40-49
17339222557,F,49,42324.03125,Sin_situacion_declarada,,1,40-49
41610110442,F,60,8527.28125,Sin_situacion_declarada,,0,60-69
49878673913,F,54,42626.99219,Sin_situacion_declarada,,1,50-59
16311247117,F,48,14229.92188,Sin_situacion_declarada,,0,40-49
8360435363,F,47,52650.53516,Relacion_dependencia,1,1,40-49
62658530263,F,58,42405.36719,Autonomo_Monotributista,1,1,50-59
14660066308,F,43,26600.27539,Autonomo_Monotributista,1,1,40-49
62160337741,F,41,9437.692383,Sin_situacion_declarada,,0,40-49
78565158149,F,47,50139.28516,Jubilado,0,0,40-49
21629947658,F,43,29879.74609,Relacion_dependencia,1,1,40-49
60821827121,F,45,47313.51953,Sin_situacion_declarada,,1,40-49
26957047240,F,59,38355.45703,Sin_situacion_declarada,,1,50-59
61782322220,F,40,84614.27344,Relacion_dependencia,1,1,40-49
71802411613,F,55,36558.94922,Autonomo_Monotributista,1,1,50-59
21608606358,F,40,12975.84277,Sin_situacion_declarada,,0,40-49
9281401823,F,59,10326.19824,Jubilado,0,0,50-59
55364522947,F,41,122481.6094,Autonomo_Monotributista,1,1,40-49
76377480523,F,40,40135.60156,Relacion_dependencia,1,1,40-49
31934424496,F,45,15387.09082,Sin_situacion_declarada,,0,40-49
70377168048,F,49,254816.7188,Autonomo_Monotributista,1,1,40-49
54570785632,F,60,17150.56836,Jubilado,0,0,60-69
98562611570,F,49,44149.65234,Sin_situacion_declarada,,1,40-49
21918966850,F,46,26702.83398,Sin_situacion_declarada,,1,40-49
47279180906,F,57,85632.32813,Relacion_dependencia,1,1,50-59
52570975324,F,55,55928.52734,Sin_situacion_declarada,,1,50-59
31445694159,F,49,88162.57031,Sin_situacion_declarada,,1,40-49
47293114261,F,59,13360.57813,Sin_situacion_declarada,,0,50-59
56196900295,F,44,30358.06836,Sin_situacion_declarada,,1,40-49
66011019913,F,46,233094.3438,Relacion_dependencia,1,1,40-49
58257251683,F,48,167542.8594,Relacion_dependencia,1,1,40-49
6330691251,F,54,24306.12305,Sin_situacion_declarada,,1,50-59
92772959771,F,51,275129.3438,Autonomo_Monotributista,1,1,50-59
35673163693,F,46,98747.96875,Relacion_dependencia,1,1,40-49
34380465448,F,50,19914.21289,Sin_situacion_declarada,,1,50-59
9457174089,F,45,18696.02539,Sin_situacion_declarada,,1,40-49
60879009640,F,41,42022.99609,Sin_situacion_declarada,,1,40-49
37767500418,F,60,24052.25195,Sin_situacion_declarada,,1,60-69
36224835712,F,50,22232.14648,Sin_situacion_declarada,,1,50-59
44273956717,F,41,79735.96094,Relacion_dependencia,1,1,40-49
62713151487,F,50,85006.00781,Relacion_dependencia,1,1,50-59
48393380968,F,60,13413.9209,Sin_situacion_declarada,,0,60-69
86100119811,F,60,5000.0,Sin_situacion_declarada,,0,60-69
88434540903,F,41,21009.3418,Sin_situacion_declarada,,1,40-49
35990976758,F,54,17071.875,Sin_situacion_declarada,,1,50-59
1397671628,F,43,49111.30469,Sin_situacion_declarada,,1,40-49
98954716922,F,55,66230.28906,Sin_situacion_declarada,,1,50-59
34279560457,F,46,61545.125,Relacion_dependencia,1,1,40-49
20484186557,F,57,16518.12305,Sin_situacion_declarada,,0,50-59
93894558722,F,44,67698.8125,Sin_situacion_declarada,,1,40-49
56922602978,F,41,21247.5957,Autonomo_Monotributista,1,1,40-49
91605997183,F,47,28614.06055,Sin_situacion_declarada,,1,40-49
76711985235,F,60,28266.10547,Sin_situacion_declarada,,1,60-69
46218455558,F,51,43202.08203,Autonomo_Monotributista,1,1,50-59
66656751349,F,42,54696.61328,Relacion_dependencia,1,1,40-49
4513044394,F,49,42090.26563,Autonomo_Monotributista,1,1,40-49
13731359401,F,45,13351.12793,Sin_situacion_declarada,,0,40-49
14883784092,F,48,32520.43164,Sin_situacion_declarada,,1,40-49
55140129734,F,55,14811.10254,Sin_situacion_declarada,,0,50-59
97707247583,F,58,15496.11523,Sin_situacion_declarada,,0,50-59
8633430947,F,46,21391.84766,Sin_situacion_declarada,,1,40-49
80140890030,F,58,18298.76367,Sin_situacion_declarada,,1,50-59
12841734537,F,50,23814.2168,Autonomo_Monotributista,1,1,50-59
97439234279,F,42,24283.91602,Relacion_dependencia,1,1,40-49
93096876225,F,40,39671.13281,Sin_situacion_declarada,,1,40-49
51119515947,F,40,35940.98828,Relacion_dependencia,1,1,40-49
99117892896,F,41,25093.51367,Sin_situacion_declarada,,1,40-49
53862891533,F,44,29744.87305,Relacion_dependencia,1,1,40-49
38549778331,F,52,45370.23828,Sin_situacion_declarada,,1,50-59
73309780738,F,57,13507.67773,Sin_situacion_declarada,,0,50-59
56805641782,F,59,42430.53516,Sin_situacion_declarada,,1,50-59
11692549676,F,53,137510.0625,Relacion_dependencia,1,1,50-59
16697794628,F,49,9277.066406,Sin_situacion_declarada,,0,40-49
34325628704,F,48,16636.35156,Autonomo_Monotributista,1,1,40-49
42392271481,F,43,30527.15234,Relacion_dependencia,1,1,40-49
35491549075,F,59,64356.37109,Sin_situacion_declarada,,1,50-59
30097445015,F,49,22876.53125,Sin_situacion_declarada,,1,40-49
59498830738,F,54,23601.64258,Sin_situacion_declarada,,1,50-59
97653991766,F,44,18687.97266,Autonomo_Monotributista,1,1,40-49
73282490471,F,51,15842.74121,Sin_situacion_declarada,,0,50-59
43379374926,F,53,5000.0,Sin_situacion_declarada,,0,50-59
3879124760,F,43,61326.10547,Relacion_dependencia,1,1,40-49
76249046674,F,46,129522.0313,Autonomo_Monotributista,1,1,40-49
67379639067,F,40,26129.70508,Sin_situacion_declarada,,1,40-49
82389937161,F,41,54986.27734,Relacion_dependencia,1,1,40-49
69717935887,F,40,99253.0625,Relacion_dependencia,1,1,40-49
98907151279,F,41,31145.39258,Sin_situacion_declarada,,1,40-49
14203273310,F,43,6256.20752,Sin_situacion_declarada,,0,40-49
567260558,F,46,70128.80469,Relacion_dependencia,1,1,40-49
31700634389,F,53,9148.444336,Sin_situacion_declarada,,0,50-59
46833939908,F,55,5000.0,Jubilado,0,0,50-59
9136403690,F,51,37410.82422,Autonomo_Monotributista,1,1,50-59
26331403356,F,55,55200.29688,Sin_situacion_declarada,,1,50-59
72630696680,F,46,19947.3418,Sin_situacion_declarada,,1,40-49
82901127222,F,41,8180.367676,Sin_situacion_declarada,,0,40-49
5212443262,F,59,54319.44922,Relacion_dependencia,1,1,50-59
65699906451,F,47,21285.41992,Sin_situacion_declarada,,1,40-49
14282481983,F,59,10439.69531,Sin_situacion_declarada,,0,50-59
53693529916,F,56,25346.50781,Sin_situacion_declarada,,1,50-59
93717685691,F,41,32528.33008,Sin_situacion_declarada,,1,40-49
48342256164,F,60,8527.449219,Sin_situacion_declarada,,0,60-69
97036165397,F,60,5000.0,Autonomo_Monotributista,1,1,60-69
21361704616,F,45,20243.35352,Autonomo_Monotributista,1,1,40-49
35008674760,F,57,37364.36328,Autonomo_Monotributista,1,1,50-59
74999533207,F,47,32674.60352,Relacion_dependencia,1,1,40-49
18233558320,F,41,34906.42188,Relacion_dependencia,1,1,40-49
74176120633,F,40,21299.62109,Sin_situacion_declarada,,1,40-49
80731147723,F,41,39235.38281,Sin_situacion_declarada,,1,40-49
76581408227,F,42,27305.60547,Sin_situacion_declarada,,1,40-49
85141585285,F,50,47276.69922,Autonomo_Monotributista,1,1,50-59
8376978481,F,59,60991.28125,Jubilado,0,0,50-59
91707029362,F,53,87296.75781,Relacion_dependencia,1,1,50-59
21792387772,F,43,52457.73047,Autonomo_Monotributista,1,1,40-49
75422984355,F,60,50507.8125,Relacion_dependencia,1,1,60-69
20563462863,F,45,224362.8125,Autonomo_Monotributista,1,1,40-49
63649711197,F,50,91660.98438,Relacion_dependencia,1,1,50-59
45183081084,F,41,12969.15527,Sin_situacion_declarada,,0,40-49
10888817604,F,55,71903.36719,Autonomo_Monotributista,1,1,50-59
3986505551,F,48,13852.83594,Sin_situacion_declarada,,0,40-49
35748872456,F,60,31383.22461,Sin_situacion_declarada,,1,60-69
35649554039,F,53,96740.86719,Sin_situacion_declarada,,1,50-59
80409311964,F,50,15337.13184,Sin_situacion_declarada,,0,50-59
69259182420,F,47,47061.97266,Autonomo_Monotributista,1,1,40-49
25501169655,F,44,23420.80469,Sin_situacion_declarada,,1,40-49
54346672119,F,57,54752.04297,Sin_situacion_declarada,,1,50-59
55893577765,F,45,56508.36328,Sin_situacion_declarada,,1,40-49
9196164860,F,54,78175.33594,Sin_situacion_declarada,,1,50-59
24758299945,F,53,20059.51172,Sin_situacion_declarada,,1,50-59
1938616963,F,46,21868.52344,Relacion_dependencia,1,1,40-49
13608681238,F,57,14583.15039,Sin_situacion_declarada,,0,50-59
31850427039,F,51,43026.28516,Sin_situacion_declarada,,1,50-59
75187344165,F,56,21533.26172,Sin_situacion_declarada,,1,50-59
39746662695,F,55,29008.60352,Sin_situacion_declarada,,1,50-59
48816633720,F,58,41288.80078,Autonomo_Monotributista,1,1,50-59
17311190812,F,46,114837.6172,Sin_situacion_declarada,,1,40-49
58424925758,F,53,43738.49219,Sin_situacion_declarada,,1,50-59
15498813305,F,42,67207.53906,Sin_situacion_declarada,,1,40-49
40619865646,F,40,32252.27344,Sin_situacion_declarada,,1,40-49
44413187447,F,41,7560.654297,Sin_situacion_declarada,,0,40-49
7551442932,F,43,19529.16211,Relacion_dependencia,1,1,40-49
51562893533,F,57,19059.74609,Sin_situacion_declarada,,1,50-59
81043369214,F,50,34564.43359,Sin_situacion_declarada,,1,50-59
58561854890,F,44,79733.76563,Relacion_dependencia,1,1,40-49
13676660465,F,60,46778.9375,Relacion_dependencia,1,1,60-69
46293563886,F,40,20157.25586,Autonomo_Monotributista,1,1,40-49
50600145909,F,49,100153.7891,Relacion_dependencia,1,1,40-49
97208065893,F,47,201786.7813,Relacion_dependencia,1,1,40-49
83198568103,F,49,29280.08398,Sin_situacion_declarada,,1,40-49
64570631784,F,48,40898.24219,Sin_situacion_declarada,,1,40-49
92286881896,F,42,42568.95313,Autonomo_Monotributista,1,1,40-49
28040650703,F,40,30775.41797,Sin_situacion_declarada,,1,40-49
69396662916,F,51,20958.76758,Relacion_dependencia,1,1,50-59
21261338990,F,47,160910.2969,Relacion_dependencia,1,1,40-49
39435929542,F,46,25556.76367,Relacion_dependencia,1,1,40-49
10587274695,F,41,34953.60938,Sin_situacion_declarada,,1,40-49
29436298864,F,46,46601.8125,Sin_situacion_declarada,,1,40-49
50624669067,F,49,28921.7793,Sin_situacion_declarada,,1,40-49
49451536006,F,56,19657.80664,Sin_situacion_declarada,,1,50-59
26232241895,F,53,65964.24219,Relacion_dependencia,1,1,50-59
5505112244,F,52,138496.5313,Autonomo_Monotributista,1,1,50-59
95499125607,F,54,60483.03125,Autonomo_Monotributista,1,1,50-59
39985597342,F,44,31338.0,Autonomo_Monotributista,1,1,40-49
82048383159,F,55,32203.29883,Sin_situacion_declarada,,1,50-59
4999473519,F,51,40925.95703,Autonomo_Monotributista,1,1,50-59
2116794218,F,59,128368.8438,Relacion_dependencia,1,1,50-59
521707385,F,40,12726.37305,Sin_situacion_declarada,,0,40-49
51125195427,F,45,66317.07031,Relacion_dependencia,1,1,40-49
41546313226,F,47,20776.82813,Autonomo_Monotributista,1,1,40-49
73408519124,F,43,104307.3125,Sin_situacion_declarada,,1,40-49
2119395427,F,54,86894.57031,Relacion_dependencia,1,1,50-59
58585722392,F,53,48742.01563,Relacion_dependencia,1,1,50-59
35130541083,F,40,32402.57227,Relacion_dependencia,1,1,40-49
31524643132,F,56,5000.0,Sin_situacion_declarada,,0,50-59
61531196569,F,40,31147.02539,Autonomo_Monotributista,1,1,40-49
55412931761,F,40,7455.710938,Sin_situacion_declarada,,0,40-49
78011053094,F,52,29721.89063,Sin_situacion_declarada,,1,50-59
48909512516,F,55,5000.0,Sin_situacion_declarada,,0,50-59
58873071990,F,51,271529.9375,Autonomo_Monotributista,1,1,50-59
38623363935,F,58,25765.68945,Jubilado,0,0,50-59
14945109119,F,40,15561.3877,Sin_situacion_declarada,,0,40-49
52231930110,F,40,22096.0918,Sin_situacion_declarada,,1,40-49
33045869815,F,51,57536.01172,Relacion_dependencia,1,1,50-59
72898310193,F,43,44253.76953,Sin_situacion_declarada,,1,40-49
58172303156,F,41,43932.71875,Autonomo_Monotributista,1,1,40-49
16976706449,F,48,5000.0,Sin_situacion_declarada,,0,40-49
14425851412,F,52,26881.92969,Sin_situacion_declarada,,1,50-59
74943174417,F,54,15559.39453,Sin_situacion_declarada,,0,50-59
21866550374,F,52,71291.39063,Autonomo_Monotributista,1,1,50-59
6535008886,F,44,46869.00391,Sin_situacion_declarada,,1,40-49
66003869384,F,49,22478.06055,Sin_situacion_declarada,,1,40-49
37990547008,F,55,51090.94531,Relacion_dependencia,1,1,50-59
99229794590,F,52,12720.6084,Sin_situacion_declarada,,0,50-59
32858745276,F,40,60530.92578,Autonomo_Monotributista,1,1,40-49
65634184731,F,42,23923.37109,Sin_situacion_declarada,,1,40-49
23117704842,F,45,45939.05859,Sin_situacion_declarada,,1,40-49
34591501834,F,47,24043.82227,Sin_situacion_declarada,,1,40-49
35693716981,F,44,30325.98438,Sin_situacion_declarada,,1,40-49
23143895666,F,56,19009.74609,Relacion_dependencia,1,1,50-59
79139889011,F,58,59069.03906,Sin_situacion_declarada,,1,50-59
61881729155,F,58,38359.92578,Autonomo_Monotributista,1,1,50-59
94339611025,F,41,10420.70801,Sin_situacion_declarada,,0,40-49
33980762917,F,53,29590.20898,Sin_situacion_declarada,,1,50-59
31508070656,F,45,50219.85938,Autonomo_Monotributista,1,1,40-49
63084027937,F,45,15747.13672,Sin_situacion_declarada,,0,40-49
12454133026,F,48,38761.32422,Autonomo_Monotributista,1,1,40-49
17802095670,F,46,11396.07813,Sin_situacion_declarada,,0,40-49
93287549120,F,43,50148.07813,Sin_situacion_declarada,,1,40-49
19908007912,F,58,39413.46484,Sin_situacion_declarada,,1,50-59
28310628018,F,49,150659.5,Autonomo_Monotributista,1,1,40-49
76237196703,F,45,30981.85938,Sin_situacion_declarada,,1,40-49
96743232537,F,52,30090.89844,Relacion_dependencia,1,1,50-59
57159090419,F,51,69929.07031,Autonomo_Monotributista,1,1,50-59
88174313187,F,57,99293.46875,Relacion_dependencia,1,1,50-59
53674361721,F,55,61174.32031,Relacion_dependencia,1,1,50-59
32970468302,F,44,32302.51367,Sin_situacion_declarada,,1,40-49
45575964606,F,48,54582.39844,Relacion_dependencia,1,1,40-49
5038187863,F,46,37445.03125,Relacion_dependencia,1,1,40-49
65452675917,F,45,56941.12109,Autonomo_Monotributista,1,1,40-49
28454668463,F,59,17400.37305,Sin_situacion_declarada,,1,50-59
48762518754,F,53,34248.10547,Autonomo_Monotributista,1,1,50-59
84122657080,F,47,50090.76172,Autonomo_Monotributista,1,1,40-49
61253332717,F,55,70108.11719,Sin_situacion_declarada,,1,50-59
72778321268,F,50,21446.04297,Sin_situacion_declarada,,1,50-59
51238174037,F,42,20905.27344,Sin_situacion_declarada,,1,40-49
3826647776,F,50,51121.13281,Autonomo_Monotributista,1,1,50-59
65134157487,F,58,48837.02344,Sin_situacion_declarada,,1,50-59
42899057276,F,42,14635.70117,Sin_situacion_declarada,,0,40-49
38521950445,F,56,133456.3438,Sin_situacion_declarada,,1,50-59
10908508831,F,58,15063.50391,Sin_situacion_declarada,,0,50-59
95225434131,F,43,10368.60645,Sin_situacion_declarada,,0,40-49
53859610539,F,52,26494.49219,Autonomo_Monotributista,1,1,50-59
63875281747,F,56,48145.60156,Jubilado,0,0,50-59
40264133027,F,55,20247.00195,Relacion_dependencia,1,1,50-59
76522188303,F,46,42953.05469,Sin_situacion_declarada,,1,40-49
46169509239,F,44,51739.35938,Sin_situacion_declarada,,1,40-49
43439217287,F,55,14186.19336,Sin_situacion_declarada,,0,50-59
82283167951,F,45,10610.77734,Sin_situacion_declarada,,0,40-49
26590776131,F,50,41912.94922,Sin_situacion_declarada,,1,50-59
70153533267,F,58,11792.14941,Sin_situacion_declarada,,0,50-59
55900883108,F,43,16654.55469,Sin_situacion_declarada,,0,40-49
86224332521,F,44,17457.56055,Sin_situacion_declarada,,1,40-49
10917712894,F,49,12927.09668,Relacion_dependencia,1,1,40-49
94900929828,F,44,14148.47559,Sin_situacion_declarada,,0,40-49
67356155805,F,44,16556.99805,Sin_situacion_declarada,,0,40-49
97285377255,F,48,15568.13867,Sin_situacion_declarada,,0,40-49
99216812079,F,46,20160.95703,Sin_situacion_declarada,,1,40-49
5987831431,F,41,27728.63086,Sin_situacion_declarada,,1,40-49
18738097359,F,52,52168.39063,Autonomo_Monotributista,1,1,50-59
97901573136,F,44,67149.95313,Sin_situacion_declarada,,1,40-49
74945800701,F,51,21190.98047,Relacion_dependencia,1,1,50-59
18655904413,F,40,32680.59961,Sin_situacion_declarada,,1,40-49
70367046251,F,50,34804.93359,Sin_situacion_declarada,,1,50-59
22890373054,F,52,35964.44922,Autonomo_Monotributista,1,1,50-59
8313816442,F,49,19805.6582,Sin_situacion_declarada,,1,40-49
52105045,F,56,55331.26563,Autonomo_Monotributista,1,1,50-59
86043851622,F,47,26483.33594,Autonomo_Monotributista,1,1,40-49
54622364833,F,49,18825.08984,Autonomo_Monotributista,1,1,40-49
37266599430,F,56,36593.16797,Autonomo_Monotributista,1,1,50-59
25227205467,F,47,64390.78906,Relacion_dependencia,1,1,40-49
40335760367,F,58,12547.25195,Sin_situacion_declarada,,0,50-59
